1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,压力
0.833333333,0.466244726,0.567510549,0.820675105,0.774789030,0.728902954,0.539556962,0.367088608,0.764767932,0.934599156,1.000000000,1.000000000,1.000000000,0.985825422,0.946400316,0.876054852,0.937236287,0.777953586,0.502637131,0.227320675,0.664029536,0.927215190,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.963607595,0.876054852,0.906645570,0.957805907,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.984177215,0.948839662,0.887658228,0.826476793,0.851002110,0.964926160,0.758438819,0.551951477,0.458860759,0.581223629,0.703586498,0.768987342,0.799578059,0.830168776,0.531645570,0.513976793,0.733122363,0.756065401,0.779008439,0.832805907,0.921940928,0.983122363,0.911392405,0.855485232,0.916666667,14
1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.966244726,0.919831224,0.947784810,0.975738397,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.960970464,0.928270042,0.984177215,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.957805907,0.931434599,0.987341772,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.990506329,0.962552743,0.982067511,0.974947257,0.905063291,0.786656118,0.613396624,0.361814346,0.606012658,0.847046414,0.986814346,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.949367089,0.837552743,0.900580169,0.947389241,0.968354430,0.989319620,1.000000000,1.000000000,26
0.583333333,0.408755274,0.632383966,0.472573840,0.606012658,0.270042194,0.183016878,0.196202532,0.478375527,0.351793249,0.660337553,0.237869198,0.733386076,0.435126582,0.406645570,0.365506329,0.538502110,0.340717300,0.440928270,0.230485232,0.756329114,0.952531646,0.530063291,0.400316456,0.504746835,0.479430380,0.883966245,0.983386076,0.734572785,0.316389768,0.529008439,0.266350211,0.675105485,0.868934599,0.775975738,0.374472574,0.423523207,0.230485232,0.690400844,0.989451477,0.980485232,0.552874473,0.345464135,0.572784810,0.420886076,0.323312236,0.467299578,0.381856540,0.542721519,0.402953586,0.229430380,0.479957806,0.233122363,0.294303797,0.278481013,0.737341772,0.930643460,0.953586498,0.630801688,0.217827004,0.702531646,0.228375527,0.580696203,0.487341772,0.574367089,0.250000000,0.193037975,0.068565401,0.669303797,0.050632911,0.571202532,0.871044304,0.848101266,0.898734177,1.000000000,1.000000000,1.000000000,0.833860759,0.229957806,0.666666667,12
0.625000000,0.957278481,0.935654008,0.889240506,0.897679325,0.916666667,0.943037975,0.966244726,0.844409283,0.955168776,0.922468354,0.823312236,0.844409283,0.875000000,0.841244726,0.803797468,0.848101266,0.908755274,0.797995781,0.861286920,0.844936709,0.808016878,0.729957806,0.650843882,0.658227848,0.743670886,0.711497890,0.785337553,0.825421941,0.833333333,0.833333333,0.852848101,0.815928270,0.748417722,0.859177215,0.749472574,0.712552743,0.773734177,0.791666667,0.768459916,0.731540084,0.722046414,0.741033755,0.729430380,0.914029536,0.843881857,0.801687764,0.764767932,0.794303797,0.781118143,0.784282700,0.934599156,0.827004219,0.753164557,0.750000000,0.780590717,0.817510549,0.706751055,0.632383966,0.708333333,0.742616034,0.910337553,0.799578059,0.825949367,0.833333333,0.808544304,0.751582278,0.677742616,0.656645570,0.732594937,0.627109705,0.700949367,0.641877637,0.738924051,0.767932489,0.787974684,0.819092827,0.772679325,0.713080169,0.750000000,16
0.000000000,0.399261603,0.736286920,0.453586498,0.145042194,0.499472574,0.340189873,0.112869198,0.584915612,0.520569620,0.640822785,0.294303797,0.453586498,0.611814346,0.544303797,0.680907173,0.327004219,0.136075949,0.522151899,0.571202532,0.548523207,0.219936709,0.482594937,0.742088608,0.172468354,0.459388186,0.229430380,0.260021097,0.535864979,0.172995781,0.437763713,0.405063291,0.343354430,0.255274262,0.029535865,0.255274262,0.054852321,0.481012658,0.107067511,0.353375527,0.353111814,0.496835443,0.383438819,0.458069620,0.352320675,0.146097046,0.694092827,0.406645570,0.532172996,0.373417722,0.415084388,0.507647679,0.536392405,0.276371308,0.563818565,0.297468354,0.811708861,0.103375527,0.340717300,0.456223629,0.273734177,0.103902954,0.412447257,0.236814346,0.407700422,0.604957806,0.148734177,0.315400844,0.391877637,0.200949367,0.402953586,0.413502110,0.428797468,0.622362869,0.104957806,0.466244726,0.429324895,0.268459916,0.303270042,0.583333333,10
0.166666667,0.540084388,0.819092827,0.751054852,0.625000000,0.705696203,0.750000000,0.534810127,0.279008439,0.055907173,0.525843882,0.739978903,0.747890295,0.146097046,0.188818565,0.392932489,0.697257384,0.741033755,0.098628692,0.290611814,0.211497890,0.675105485,0.563291139,0.215189873,0.636603376,0.181962025,0.166139241,0.147679325,0.625000000,0.715717300,0.755274262,0.741561181,0.376054852,0.226793249,0.692510549,0.625000000,0.695675105,0.597573840,0.252109705,0.521097046,0.590189873,0.316455696,0.274261603,0.618670886,0.663502110,0.682489451,0.052215190,0.218881857,0.241033755,0.073312236,0.462552743,0.633966245,0.084388186,0.250527426,0.299050633,0.042194093,0.488396624,0.678270042,0.784282700,0.412447257,0.311181435,0.066983122,0.493143460,0.697257384,0.700421941,0.354430380,0.300632911,0.054324895,0.196729958,0.218881857,0.665084388,0.655590717,0.737341772,0.835443038,0.606540084,0.354957806,0.086497890,0.418776371,0.219936709,0.375000000,14
0.166666667,0.313291139,0.272151899,0.150843882,0.143459916,0.317510549,0.250000000,0.152953586,0.183016878,0.325949367,0.181962025,0.195675105,0.412974684,0.442510549,0.141350211,0.165084388,0.415084388,0.365506329,0.181962025,0.066983122,0.188818565,0.447257384,0.478375527,0.346518987,0.429324895,0.316983122,0.150843882,0.210970464,0.281645570,0.538502110,0.408227848,0.304852321,0.061708861,0.272679325,0.088080169,0.209915612,0.409810127,0.389767932,0.341244726,0.347046414,0.240506329,0.037974684,0.096518987,0.208860759,0.389767932,0.485759494,0.414556962,0.188818565,0.020042194,0.570675105,0.467299578,0.291139241,0.157172996,0.082278481,0.263185654,0.351793249,0.452531646,0.507383966,0.156118143,0.070147679,0.318565401,0.237869198,0.472573840,0.801687764,0.667194093,0.204113924,0.231540084,0.114978903,0.018987342,0.164556962,0.032700422,0.441983122,0.436181435,0.405590717,0.220464135,0.138185654,0.167194093,0.361814346,0.461497890,0.458333333,22
0.666666667,0.818037975,0.956751055,0.935126582,0.796413502,0.219936709,0.672468354,0.849947257,0.914820675,0.929852321,0.859177215,0.781118143,0.689345992,0.646097046,0.647151899,0.809071730,0.916666667,0.701476793,0.327004219,0.719409283,0.600210970,0.400316456,0.200949367,0.748945148,0.871308017,0.795886076,0.585970464,0.871835443,0.755274262,0.824894515,0.750000000,0.764767932,0.788502110,0.635548523,0.654535865,0.638713080,0.712552743,0.757911392,0.726793249,0.729957806,0.708333333,0.522679325,0.474156118,0.225210970,0.488924051,0.885548523,0.616033755,0.271097046,0.208333333,0.566983122,0.887130802,0.292194093,0.168776371,0.208860759,0.243670886,0.150843882,0.448312236,0.694092827,0.808016878,0.708333333,0.708333333,0.510548523,0.171940928,0.464135021,0.666666667,0.608122363,0.647151899,0.341772152,0.242616034,0.597573840,0.735759494,0.779008439,0.852848101,0.842827004,0.934599156,0.958333333,0.884493671,0.104957806,0.522679325,0.875000000,12
0.000000000,0.149789030,0.238924051,0.295886076,0.383438819,0.364451477,0.347046414,0.268987342,0.149789030,0.062763713,0.134493671,0.188818565,0.433016878,0.642932489,0.379219409,0.253164557,0.216244726,0.136075949,0.088080169,0.165084388,0.152953586,0.270569620,0.411919831,0.178270042,0.194092827,0.117616034,0.066983122,0.056962025,0.152426160,0.175632911,0.250527426,0.275843882,0.157700422,0.213080169,0.238924051,0.285337553,0.241033755,0.219936709,0.141350211,0.410864979,0.300105485,0.206223629,0.125527426,0.566983122,0.707278481,0.593881857,0.129746835,0.354430380,0.390822785,0.172468354,0.214135021,0.196729958,0.404008439,0.063818565,0.569092827,0.610759494,0.676687764,0.130274262,0.770569620,0.355485232,0.335443038,0.420358650,0.410864979,0.242088608,0.180907173,0.087025316,0.097573840,0.650316456,0.645042194,0.092827004,0.676687764,0.357594937,0.140822785,0.148734177,0.088080169,0.071202532,0.151371308,0.295886076,0.501582278,0.333333333,18
1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.656645570,0.194620253,0.542721519,0.862869198,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.988924051,0.959388186,0.991033755,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.945147679,0.951476793,0.981540084,0.902426160,0.823312236,0.886603376,0.883438819,0.472046414,0.672468354,0.688291139,0.593354430,0.498945148,0.435654008,0.483122363,0.578059072,0.639240506,0.227848101,0.409810127,0.686708861,0.829113924,0.971518987,0.721518987,0.419303797,0.266350211,0.614451477,0.828059072,0.815400844,0.625527426,0.435654008,0.530590717,0.583333333,0.574894515,0.543248945,0.541666667,0.481540084,0.416666667,0.416666667,14
