1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,压力
0.583333333,0.543248945,0.660337553,0.422995781,0.600210970,0.892932489,0.560654008,0.799050633,0.820147679,0.319092827,0.276898734,0.735495781,0.630010549,0.589662447,0.729957806,0.265822785,0.324894515,0.363396624,0.662974684,0.831751055,0.873945148,0.536392405,0.465717300,0.940928270,0.981012658,0.891350211,0.668248945,0.566191983,0.835706751,0.782964135,0.670886076,0.492616034,0.298523207,0.281645570,0.446202532,0.485759494,0.558544304,0.410864979,0.393459916,0.396624473,0.523206751,0.470464135,0.504746835,0.876582278,0.968090717,0.880406118,0.639240506,0.400843882,0.713080169,0.544831224,0.186181435,0.367088608,0.664556962,0.414556962,0.591772152,0.575949367,0.736286920,0.562763713,0.458333333,0.333860759,0.228375527,0.304852321,0.333333333,0.466244726,0.516877637,0.537974684,0.367616034,0.191983122,0.489451477,0.851002110,0.988132911,1.000000000,1.000000000,1.000000000,0.814609705,0.594409283,0.142405063,0.531118143,0.706223629,0.458333333,6
0.416666667,0.343881857,0.426687764,0.458333333,0.684599156,0.671940928,0.420358650,0.882383966,0.300105485,0.255801688,0.372362869,0.391350211,0.294831224,0.341244726,0.526371308,0.316455696,0.170886076,0.449367089,0.319620253,0.671413502,0.646097046,0.462552743,0.666139241,0.274789030,0.929852321,0.784282700,0.543248945,0.446202532,0.428006329,0.348101266,0.250527426,0.432489451,0.614451477,0.796413502,0.659282700,0.796940928,0.967563291,0.985759494,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.952465717,0.709487078,0.325092300,0.756856540,0.847046414,0.651898734,0.604430380,0.822784810,0.993143460,0.956751055,0.920358650,0.851265823,0.929324895,0.929324895,0.847441983,0.803270042,0.839662447,0.877109705,0.949894515,0.861814346,0.631592827,0.358649789,0.453586498,0.877637131,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.994725738,0.958333333,16
0.208333333,0.719936709,0.535337553,0.318037975,0.916666667,0.710970464,0.291666667,0.112341772,0.542194093,0.751582278,0.789556962,0.297468354,0.343354430,0.360232068,0.301160338,0.619725738,0.293248945,0.428797468,0.568037975,0.194092827,0.787447257,0.570147679,0.238660338,0.247362869,0.574367089,0.486814346,0.176687764,0.688291139,0.503691983,0.431962025,0.940400844,0.337025316,0.927742616,0.995253165,0.572521097,0.242616034,0.345464135,0.570147679,0.338080169,0.520569620,0.599683544,0.238396624,0.535864979,0.316455696,0.189873418,0.481012658,0.685126582,0.391350211,0.212025316,0.531118143,0.294831224,0.499472574,0.710443038,0.814345992,0.552742616,0.403481013,0.218881857,0.407700422,0.281645570,0.272151899,0.443565401,0.158227848,0.362869198,0.529535865,0.088080169,0.377109705,0.393459916,0.279535865,0.503164557,0.370780591,0.168248945,0.431962025,0.529008439,0.792721519,0.832805907,0.674578059,0.284810127,0.593881857,0.294303797,0.583333333,20
0.208333333,0.469936709,0.231540084,0.378691983,0.263713080,0.121308017,0.284810127,0.577531646,0.254219409,0.161919831,0.311708861,0.289029536,0.242616034,0.664556962,0.816455696,0.394514768,0.297468354,0.396624473,0.363396624,0.825421941,0.436181435,0.142405063,0.368670886,0.536919831,0.360759494,0.701476793,0.766350211,0.409282700,0.223101266,0.319620253,0.276898734,0.875000000,0.263713080,0.366033755,0.298523207,0.138185654,0.477320675,0.933016878,0.406118143,0.083333333,0.247362869,0.272679325,0.640822785,0.453586498,0.434599156,0.387658228,0.259493671,0.304852321,0.290611814,0.147151899,0.461497890,0.502109705,0.267405063,0.162447257,0.294831224,0.321202532,0.795886076,0.412447257,0.562763713,0.717299578,0.666666667,0.666666667,0.381856540,0.435654008,0.606012658,0.868670886,0.267932489,0.347046414,0.136075949,0.398734177,0.099156118,0.208333333,0.455168776,0.212025316,0.227320675,0.189873418,0.102320675,0.284810127,0.452531646,0.166666667,18
0.833333333,0.640295359,0.447257384,0.425632911,0.658227848,0.947784810,0.901107595,0.755142405,0.529008439,0.110759494,0.143459916,0.413502110,0.722046414,0.879746835,0.976265823,0.945411392,0.850870253,0.728902954,0.600210970,0.471518987,0.398206751,0.401898734,0.498417722,0.436708861,0.660337553,0.912974684,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.986064412,0.883426457,0.626054852,0.658227848,0.785337553,0.917721519,0.997626582,0.981540084,0.965453586,0.922468354,0.900316456,0.996835443,1.000000000,1.000000000,0.963607595,0.859177215,0.666139241,0.700949367,0.797468354,0.893987342,0.990506329,0.963739451,0.874736287,0.821729958,0.917721519,0.982067511,1.000000000,1.000000000,1.000000000,1.000000000,0.892405063,0.876845992,0.949367089,0.997626582,0.973233122,0.918710443,0.886603376,0.917721519,0.933808017,0.949894515,0.912447257,0.815928270,0.719409283,0.281118143,0.368143460,0.708333333,0.708333333,14
0.708333333,0.261603376,0.526898734,0.387658228,0.712025316,0.604430380,0.441983122,0.793776371,0.958069620,0.987209916,0.997362869,1.000000000,1.000000000,1.000000000,1.000000000,0.881279668,0.525843882,0.333333333,0.424050633,0.435126582,0.662974684,0.646097046,0.568565401,0.585970464,0.419303797,0.660864979,0.533755274,0.973628692,0.819620253,0.638713080,0.711497890,0.431434599,0.380801688,0.631329114,0.828586498,0.503691983,0.271097046,0.916666667,0.919831224,0.999868143,0.989715190,0.959520042,0.997362869,0.734177215,0.449894515,0.560126582,0.896624473,0.890822785,0.384493671,0.598101266,0.845991561,0.903217300,0.913370253,0.889240506,0.875000000,0.571202532,0.205168776,0.199367089,0.446729958,0.731012658,0.714662447,0.617616034,0.735232068,0.796149789,0.675105485,0.313291139,0.262130802,0.440400844,0.231540084,0.365506329,0.649789030,0.739978903,0.274789030,0.532700422,0.228902954,0.074894515,0.069620253,0.910337553,0.776898734,0.208333333,26
0.875000000,0.475738397,0.298523207,0.475738397,0.201476793,0.634493671,0.652953586,0.395569620,0.314873418,0.525843882,0.455696203,0.330696203,0.396097046,0.291666667,0.457805907,0.378691983,0.397679325,0.528481013,0.718354430,0.370253165,0.636075949,0.202004219,0.011075949,0.593354430,0.327004219,0.241561181,0.549578059,0.212025316,0.655063291,0.368670886,0.742088608,0.555379747,0.430907173,0.641350211,0.561708861,0.564873418,0.665084388,0.270569620,0.411919831,0.485232068,0.206751055,0.433544304,0.270569620,0.707278481,0.302215190,0.381329114,0.799578059,0.178270042,0.738396624,0.397679325,0.543248945,0.380274262,0.257911392,0.325421941,0.710970464,0.794831224,0.618670886,0.599683544,0.754746835,0.450949367,0.754746835,0.885021097,0.737869198,0.712552743,0.358122363,0.250527426,0.457805907,0.483122363,0.750000000,0.361286920,0.683808017,0.853375527,0.486286920,0.274261603,0.442510549,0.308016878,0.622362869,0.541666667,0.541666667,0.291666667,16
0.666666667,0.578059072,0.357594937,0.590717300,0.083333333,0.115506329,0.468881857,0.521624473,0.291139241,0.265822785,0.242616034,0.316455696,0.280590717,0.226265823,0.411919831,0.274261603,0.276898734,0.898734177,0.461497890,0.416139241,0.758438819,0.527426160,0.334388186,0.345991561,0.606540084,0.468881857,0.381329114,0.470991561,0.869198312,0.231540084,0.291666667,0.291666667,0.387130802,0.569092827,0.467563291,0.233122363,0.050105485,0.703586498,0.744725738,0.319092827,0.227848101,0.390822785,0.661919831,0.328586498,0.559599156,0.220991561,0.610759494,0.401371308,0.091772152,0.551160338,0.599156118,0.101793249,0.582278481,0.217299578,0.356540084,0.273734177,0.713080169,0.234704641,0.481012658,0.789029536,0.416666667,0.287447257,0.614451477,0.414556962,0.650316456,0.466244726,0.470464135,0.789029536,0.587025316,0.477848101,0.243670886,0.208333333,0.186708861,0.639767932,0.287974684,0.368143460,0.021097046,0.154535865,0.286392405,0.333333333,26
0.458333333,0.683016878,0.907700422,0.987341772,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.975738397,0.818037975,0.682489451,0.743143460,0.825949367,0.788502110,0.751054852,0.677215190,0.731012658,0.819883966,0.913502110,0.938818565,0.947257384,1.000000000,1.000000000,0.976595464,0.644251055,0.231210443,0.546413502,0.255274262,0.436181435,0.702531646,0.608913502,0.615506329,0.845991561,0.872362869,0.085970464,0.147679325,0.104430380,0.217827004,0.518459916,0.634493671,0.641350211,0.833333333,0.833333333,0.827004219,0.677215190,0.597046414,0.675105485,0.655590717,0.647151899,0.630801688,0.665611814,0.833333333,0.796413502,0.540611814,0.503164557,0.808544304,0.664556962,0.738396624,0.833333333,0.815928270,0.791666667,0.737869198,0.536919831,0.503691983,0.765822785,0.791666667,0.791666667,0.829641350,0.885812236,0.747890295,0.424050633,0.275316456,0.408755274,0.708333333,12
0.375000000,0.756329114,0.408227848,0.607331224,0.483386076,0.616561181,0.423523207,0.263185654,0.504746835,0.831751055,0.205168776,0.789029536,0.472573840,0.638185654,0.608649789,0.319620253,0.650843882,0.344936709,0.597046414,0.575949367,0.724683544,0.873417722,0.899261603,0.502637131,0.477320675,0.780590717,0.911392405,0.978902954,0.806962025,0.539029536,0.478375527,0.744725738,0.949367089,0.410864979,0.435126582,0.450421941,0.896624473,0.573839662,0.253164557,0.382911392,0.382911392,0.514767932,0.541666667,0.297468354,0.602320675,0.492088608,0.410864979,0.564345992,0.281645570,0.244198312,0.502637131,0.519514768,0.261075949,0.234704641,0.487869198,0.231012658,0.654008439,0.277426160,0.585970464,0.665084388,0.379219409,0.344409283,0.405063291,0.179324895,0.655063291,0.238924051,0.391877637,0.393459916,0.150843882,0.466244726,0.251582278,0.338080169,0.404008439,0.751054852,0.181434599,0.358122363,0.023734177,0.051687764,0.285864979,0.625000000,6
