1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,ѹ��
0.333333333,0.849683544,0.421413502,0.763713080,0.349683544,0.250000000,0.174050633,0.354430380,0.814345992,0.484704641,0.311181435,0.324367089,0.391350211,0.676687764,0.744725738,0.486814346,0.686708861,0.427215190,0.792721519,0.913502110,0.748945148,0.666666667,0.638185654,0.396097046,0.408227848,0.822257384,0.778481013,0.658227848,0.447784810,0.296940928,0.294831224,0.327531646,0.317510549,0.249472574,0.208333333,0.626582278,0.818565401,0.396624473,0.583597046,0.868143460,0.464662447,0.683016878,0.353902954,0.215717300,0.316455696,0.501054852,0.347837553,0.518987342,0.617616034,0.527426160,0.761603376,0.455168776,0.227848101,0.593881857,0.608122363,0.345464135,0.222046414,0.466772152,0.851265823,0.443037975,0.006329114,0.159282700,0.147151899,0.593090717,0.857594937,1.000000000,1.000000000,1.000000000,1.000000000,0.876100178,0.454723761,0.604957806,0.390822785,0.444092827,0.365506329,0.557489451,0.837025316,0.987341772,1.000000000,1.000000000,14
0.791666667,0.791666667,0.878428270,0.962025316,1.000000000,1.000000000,1.000000000,0.976496572,0.911672600,0.851793249,0.934862869,0.913370253,0.888449367,0.897943038,0.947784810,0.997626582,1.000000000,1.000000000,1.000000000,0.992088608,0.950553797,0.893459916,0.897679325,0.888185654,0.856540084,0.989451477,0.969409283,0.958333333,0.958333333,0.958333333,0.958333333,0.868143460,0.573839662,0.372890295,0.486814346,0.686181435,0.737869198,0.771097046,0.753691983,0.691983122,0.891350211,0.974683544,0.958860759,0.916666667,0.920358650,0.953586498,0.986814346,0.879746835,0.796413502,0.913502110,0.880274262,0.902953586,0.838607595,0.805379747,0.953059072,0.886603376,0.888713080,0.905327004,0.906118143,0.877109705,0.910337553,0.862869198,0.833333333,0.843354430,0.878164557,0.944620253,0.879219409,0.725738397,0.583333333,0.582278481,0.549050633,0.567510549,0.687763713,0.860232068,0.956223629,0.823312236,0.690400844,0.743143460,0.925105485,0.958333333,26
0.375000000,0.694092827,0.492352321,0.456751055,0.780063291,0.443829114,0.420886076,0.403481013,0.562763713,0.592299578,0.278481013,0.660864979,0.977848101,0.218354430,0.715717300,0.289556962,0.737869198,0.468881857,0.475210970,0.662447257,0.348628692,0.505801688,0.680379747,0.262130802,0.707805907,0.234177215,0.857067511,0.502900844,0.224683544,0.565928270,0.437763713,0.545886076,0.447257384,0.761075949,0.873154008,0.697257384,0.338607595,0.520042194,0.287974684,0.731012658,0.191983122,0.757383966,0.285337553,0.625527426,0.366033755,0.541139241,0.414556962,0.345991561,0.516350211,0.317510549,0.532172996,0.843354430,0.993670886,0.256329114,0.466244726,0.270042194,0.802742616,0.972046414,1.000000000,0.804588608,0.332674051,0.520569620,0.897679325,0.892932489,0.337025316,0.640295359,0.175105485,0.774261603,0.255801688,0.778481013,0.749472574,0.404535865,0.454641350,0.438818565,0.382383966,0.527426160,0.312763713,0.667721519,0.884757384,0.895833333,12
0.875000000,0.857858650,0.840717300,0.872362869,0.940928270,0.990506329,0.921940928,0.979957806,1.000000000,0.966244726,0.916666667,0.916666667,0.916666667,0.945675105,0.915084388,0.875000000,0.868143460,0.833860759,0.900843882,0.863924051,0.795358650,0.784810127,0.879219409,0.913502110,0.885548523,0.946202532,0.918248945,0.782700422,0.754746835,0.857594937,0.931962025,0.916139241,0.888713080,0.904008439,0.835443038,0.899789030,0.968354430,0.981540084,0.947257384,0.920358650,0.954641350,0.835970464,0.838080169,0.843354430,0.783227848,0.753164557,0.856012658,0.847046414,0.812763713,0.818037975,0.863396624,0.794831224,0.824367089,0.883966245,0.916666667,0.874472574,0.746835443,0.712552743,0.828586498,0.852320675,0.863924051,0.924578059,0.957278481,0.888713080,0.875000000,0.935126582,0.974683544,0.911392405,0.877109705,0.907172996,0.842299578,0.687236287,0.591772152,0.752637131,0.786919831,0.732594937,0.796940928,0.845464135,0.791666667,0.791666667,16
0.250000000,0.606012658,0.402426160,0.564873418,0.396097046,0.509493671,0.218881857,0.311708861,0.228902954,0.662710970,0.634493671,0.287974684,0.747362869,0.504746835,0.629746835,0.213080169,0.527426160,0.813291139,0.215717300,0.408227848,0.056434599,0.374472574,0.616561181,0.253691983,0.147151899,0.070675105,0.247362869,0.446729958,0.105485232,0.810126582,0.459915612,0.538502110,0.452267932,0.593354430,0.149261603,0.540875527,0.329245781,0.877637131,0.425632911,0.179324895,0.796413502,0.292721519,0.147679325,0.429852321,0.481012658,0.429324895,0.581751055,0.401371308,0.125000000,0.308544304,0.354430380,0.490506329,0.536392405,0.324894515,0.464135021,0.510284810,0.538502110,0.474156118,0.208333333,0.246308017,0.508438819,0.571729958,0.382383966,0.585443038,0.477848101,0.370253165,0.233649789,0.332805907,0.187763713,0.261075949,0.530063291,0.382383966,0.229957806,0.395569620,0.645569620,0.461497890,0.544303797,0.166666667,0.301160338,0.791666667,10
0.833333333,0.783227848,0.099683544,0.563291139,0.843881857,0.888185654,0.869198312,0.773206751,0.412447257,0.273206751,0.232067511,0.183016878,0.524789030,0.659282700,0.888185654,0.916666667,0.956223629,0.741033755,0.165611814,0.340717300,0.141350211,0.553797468,0.522679325,0.269514768,0.714662447,0.875000000,0.767405063,0.796940928,0.833333333,0.833333333,0.908227848,0.916666667,0.871835443,0.757383966,0.814345992,0.726265823,0.768459916,0.751054852,0.816455696,0.772151899,0.705696203,0.691455696,0.708333333,0.227320675,0.368670886,0.741033755,0.943565401,0.714662447,0.625000000,0.629219409,0.659810127,0.634493671,0.715189873,0.833333333,0.781118143,0.688291139,0.689345992,0.632383966,0.611286920,0.502637131,0.524789030,0.613396624,0.663502110,0.831223629,0.714135021,0.060654008,0.200949367,0.156645570,0.302215190,0.723628692,0.803797468,0.463607595,0.343354430,0.712552743,0.820147679,0.771097046,0.817510549,0.251054852,0.361814346,0.625000000,14
0.208333333,0.660601266,0.738396624,0.489451477,0.201476793,0.256329114,0.225738397,0.414556962,0.213080169,0.114451477,0.505801688,0.606012658,0.208333333,0.248945148,0.287447257,0.386075949,0.208333333,0.208333333,0.344936709,0.247890295,0.157700422,0.088080169,0.110759494,0.470464135,0.348101266,0.155063291,0.216244726,0.295886076,0.443565401,0.148206751,0.143459916,0.223628692,0.410864979,0.316455696,0.232067511,0.104430380,0.185654008,0.237341772,0.244725738,0.059599156,0.517405063,0.272679325,0.079641350,0.396097046,0.375000000,0.216772152,0.234704641,0.216244726,0.372890295,0.322257384,0.206751055,0.254219409,0.204113924,0.344936709,0.306962025,0.208860759,0.349683544,0.281118143,0.169831224,0.528481013,0.646624473,0.228902954,0.219409283,0.111814346,0.355485232,0.530063291,0.380801688,0.110232068,0.703059072,0.920358650,0.214662447,0.329113924,0.628691983,0.455696203,0.549050633,0.365506329,0.975738397,0.844936709,0.340189873,0.916666667,22
0.875000000,0.962025316,1.000000000,1.000000000,0.689873418,0.328059072,0.660864979,0.819620253,0.934071730,0.592827004,0.241561181,0.127109705,0.476265823,0.125000000,0.094936709,0.027426160,0.257383966,0.352320675,0.183544304,0.052742616,0.257383966,0.440928270,0.023206751,0.330168776,0.239451477,0.220464135,0.328059072,0.402953586,0.793248945,0.750000000,0.695147679,0.231012658,0.327004219,0.182489451,0.419831224,0.679324895,0.657172996,0.176160338,0.340189873,0.303270042,0.598101266,0.723628692,0.738396624,0.834388186,0.947784810,0.958333333,0.839662447,0.930379747,0.894514768,0.383966245,0.215189873,0.586497890,0.742616034,0.820675105,0.767932489,0.859177215,0.834915612,0.716772152,0.863396624,0.772679325,0.695147679,0.683544304,0.728902954,0.774261603,0.763713080,0.844936709,0.804324895,0.752637131,0.789556962,0.679852321,0.382383966,0.156118143,0.507383966,0.752637131,0.592299578,0.526898734,0.694620253,0.681434599,0.742616034,0.708333333,12
0.041666667,0.254219409,0.497362869,0.437236287,0.164556962,0.241033755,0.430907173,0.496308017,0.243143460,0.121308017,0.204113924,0.411919831,0.366033755,0.153481013,0.241561181,0.575421941,0.987869198,0.199367089,0.774261603,0.563818565,0.531118143,0.286392405,0.134493671,0.325421941,0.515295359,0.352848101,0.181962025,0.238924051,0.675105485,0.277426160,0.460970464,0.478375527,0.261075949,0.785337553,0.453586498,0.591772152,0.378164557,0.436181435,0.383438819,0.933544304,0.225738397,0.563818565,0.684071730,0.218354430,0.060654008,0.684599156,0.764767932,0.228902954,0.114978903,0.137658228,0.425105485,0.348101266,0.238924051,0.075949367,0.302215190,0.554324895,0.342299578,0.087552743,0.107594937,0.531118143,0.371835443,0.126054852,0.147151899,0.319620253,0.327004219,0.496835443,0.468354430,0.156118143,0.046413502,0.184599156,0.224683544,0.026898734,0.345464135,0.316983122,0.146097046,0.142405063,0.267932489,0.311181435,0.208860759,0.791666667,18
0.583333333,0.583333333,0.603902954,0.625000000,0.625000000,0.533227848,0.560126582,0.587025316,0.462552743,0.668776371,0.652426160,0.586497890,0.742088608,0.631856540,0.659282700,0.674050633,0.393987342,0.520042194,0.564873418,0.616824895,0.912447257,0.980221519,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.990334252,0.950709656,0.754816464,0.589662447,0.605485232,0.835970464,0.867088608,0.898206751,0.853375527,0.697784810,0.542194093,0.522679325,0.529535865,0.504746835,0.598101266,0.713607595,0.838080169,0.957278481,0.926160338,0.959915612,0.961234177,0.851793249,0.711761603,0.645569620,0.625000000,0.625000000,14
0.333333333,0.765295359,0.949367089,0.967299578,0.924578059,0.957805907,0.925632911,0.868143460,0.849156118,0.889767932,0.956223629,0.958333333,0.934599156,0.939609705,0.977452532,0.969145570,0.960838608,0.865506329,0.799050633,0.815664557,0.832278481,0.646624473,0.764767932,0.945147679,0.991297468,0.941455696,0.891613924,0.897151899,0.923523207,0.940137131,0.956751055,0.988396624,0.935126582,0.835443038,0.750000000,0.750000000,0.809071730,0.791139241,0.775316456,0.824894515,0.758438819,0.880537975,0.922072785,0.897151899,0.886075949,0.985759494,0.921677215,0.820279536,0.819620253,0.996835443,0.963607595,0.902426160,0.894514768,0.872362869,0.756592827,0.839662447,0.922732068,0.939345992,0.895569620,0.822784810,0.656645570,0.813291139,0.953586498,0.977452532,0.901898734,0.810522152,0.831223629,0.881065401,0.916666667,0.913502110,0.813818565,0.869198312,0.864451477,0.800632911,0.833333333,0.833333333,0.681434599,0.701476793,0.875000000,0.875000000,18
