1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,ѹ��
0.62222222,0.62222222,0.63333333,0.61666667,0.60833333,0.60416667,0.62430556,0.63437500,0.65052083,0.66970486,0.69040799,0.65631510,0.61704644,0.63074544,0.59315050,0.55213081,0.58717651,0.62692159,0.66901635,0.63450818,0.61725409,0.67529371,0.65986908,0.67437898,0.65941171,0.60748363,0.57040848,0.55187091,0.56482434,0.56018995,0.58009497,0.65671415,0.67280152,0.66973409,0.66820038,0.68965575,0.64482787,0.64463616,0.64454030,0.62227015,0.60002396,0.60001198,0.62222821,0.65555855,0.62777928,0.59166742,0.55138926,0.58680574,0.67118065,0.68003477,0.65112850,0.65889758,0.64055990,0.63139106,0.61569553,0.58562554,0.58170166,0.57973972,0.55653653,0.54493493,0.57246746,0.60845595,0.64444444,0.62279347,0.62279347,0.62279347,0.62279347,0.62279347,0.62279347,0.62279347,0.62279347,0.62279347,0.62279347,0.62279347,0.62279347,0.62279347,0.62279347,0.62279347,0.62279347,0.62279347,18
0.68888889,0.65555556,0.68333333,0.67500000,0.72638889,0.66319444,0.72048611,0.69357639,0.73567708,0.72339410,0.67280816,0.65862630,0.66264648,0.66465658,0.69899495,0.68283081,0.68585985,0.67626326,0.64924274,0.66906581,0.62342180,0.61171090,0.66141100,0.73070550,0.70979720,0.73267638,0.73300485,0.71094687,0.66658455,0.63329227,0.63886836,0.65276751,0.63749487,0.67430299,0.63715149,0.55190908,0.54262121,0.59353283,0.59676641,0.62060543,0.66585827,0.64404025,0.66646457,0.63323228,0.61661614,0.57497474,0.58748737,0.63818813,0.69687184,0.67065814,0.74644018,0.70655342,0.69772116,0.71552725,0.66887473,0.66777070,0.67832979,0.65027601,0.62222222,0.66430794,0.66430794,0.66430794,0.66430794,0.66430794,0.66430794,0.66430794,0.66430794,0.66430794,0.66430794,0.66430794,0.66430794,0.66430794,0.66430794,0.66430794,0.66430794,0.66430794,0.66430794,0.66430794,0.66430794,0.66430794,18
0.55555556,0.70000000,0.77222222,0.81944444,0.79861111,0.78819444,0.70520833,0.77482639,0.75407986,0.76592882,0.73851997,0.73592665,0.70129666,0.65064833,0.66976861,0.69043986,0.70077549,0.68372108,0.69741609,0.71537471,0.66879847,0.65662146,0.66164406,0.67526648,0.69318879,0.73548329,0.68996386,0.67831527,0.67249097,0.72513437,0.64034496,0.59795026,0.61008624,0.64948756,0.62474378,0.55681634,0.52285261,0.52809297,0.56404649,0.63757880,0.59656718,0.59828359,0.62136402,0.64401534,0.64422989,0.59989272,0.56661303,0.59441763,0.60831992,0.64860441,0.66874665,0.72326221,0.66163111,0.59748222,0.54318555,0.50492611,0.51912972,0.58178708,0.60200465,0.62222222,0.65589252,0.65589252,0.65589252,0.65589252,0.65589252,0.65589252,0.65589252,0.65589252,0.65589252,0.65589252,0.65589252,0.65589252,0.65589252,0.65589252,0.65589252,0.65589252,0.65589252,0.65589252,0.65589252,0.65589252,14
0.42222222,0.53333333,0.55555556,0.60000000,0.58888889,0.52777778,0.51944444,0.59305556,0.58541667,0.61493056,0.60746528,0.61484375,0.60742188,0.64815538,0.61296658,0.65092773,0.62546387,0.69050971,0.63414374,0.57262743,0.55298038,0.55426797,0.55491176,0.56634477,0.56095016,0.52491953,0.51801532,0.57011877,0.56283716,0.51475191,0.52404262,0.57313242,0.58656621,0.59328311,0.58553044,0.62609855,0.60193817,0.56763575,0.56159565,0.53635338,0.53484336,0.57853279,0.58926639,0.59463320,0.59731660,0.56532497,0.54932915,0.60799791,0.59288784,0.58533281,0.58155529,0.51299987,0.44444444,0.64444444,0.60000000,0.56666667,0.55000000,0.55277778,0.49861111,0.44444444,0.61111111,0.57222222,0.54166667,0.55972222,0.55763889,0.52326389,0.50607639,0.49748264,0.48888889,0.56653488,0.56653488,0.56653488,0.56653488,0.56653488,0.56653488,0.56653488,0.56653488,0.56653488,0.56653488,0.56653488,26
0.55555556,0.62222222,0.74444444,0.79444444,0.80833333,0.82638889,0.82430556,0.83437500,0.81718750,0.83081597,0.72651910,0.70770399,0.73162977,0.73248155,0.77735189,0.79978706,0.75544908,0.75550232,0.74441783,0.78332002,0.74721557,0.75138556,0.68680389,0.73229083,0.72170097,0.76085049,0.78042524,0.75687929,0.80066187,0.77810871,0.80016547,0.73341607,0.74448581,0.79446513,0.76389923,0.72639406,0.80764147,0.79270963,0.71857704,0.67039963,0.67964426,0.65093324,0.69213329,0.71273331,0.68969999,0.71151666,0.70020277,0.67232361,0.64727292,0.64585868,0.63404045,0.65035356,0.66666667,0.73573756,0.73573756,0.73573756,0.73573756,0.73573756,0.73573756,0.73573756,0.73573756,0.73573756,0.73573756,0.73573756,0.73573756,0.73573756,0.73573756,0.73573756,0.73573756,0.73573756,0.73573756,0.73573756,0.73573756,0.73573756,0.73573756,0.73573756,0.73573756,0.73573756,0.73573756,0.73573756,10
0.66666667,0.72222222,0.57222222,0.42222222,0.45555556,0.50555556,0.59722222,0.68750000,0.78819444,0.72743056,0.70815972,0.74296875,0.73815104,0.71351997,0.70120443,0.69504666,0.69196777,0.75709500,0.71188083,0.75594042,0.72241465,0.72787399,0.74171477,0.59307961,0.44444444,0.63333333,0.71666667,0.76944444,0.82916667,0.88125000,0.86284722,0.84253472,0.78793403,0.80507812,0.76920573,0.76238064,0.74785699,0.72948405,0.74251980,0.74903768,0.75229662,0.77614831,0.76585193,0.77181485,0.75257409,0.73184260,0.74369908,0.73851621,0.76925810,0.79574016,0.82009230,0.73226837,0.64444444,0.71723662,0.71723662,0.71723662,0.71723662,0.71723662,0.71723662,0.71723662,0.71723662,0.71723662,0.71723662,0.71723662,0.71723662,0.71723662,0.71723662,0.71723662,0.71723662,0.71723662,0.71723662,0.71723662,0.71723662,0.71723662,0.71723662,0.71723662,0.71723662,0.71723662,0.71723662,0.71723662,18
0.53333333,0.53333333,0.54444444,0.55000000,0.56388889,0.55972222,0.54652778,0.51770833,0.54774306,0.58498264,0.60360243,0.57957899,0.58978950,0.75045030,0.73078071,0.69872369,0.64936184,0.63579203,0.67345157,0.78117023,0.65725178,0.60640367,0.52542406,0.44444444,0.47777778,0.48333333,0.51944444,0.52638889,0.52986111,0.48715278,0.44444444,0.45555556,0.46111111,0.47500000,0.45972222,0.44444444,0.52222222,0.57222222,0.49722222,0.42222222,0.51111111,0.55555556,0.53333333,0.61111111,0.62777778,0.62500000,0.59027778,0.59513889,0.59756944,0.54322917,0.51605903,0.51358507,0.50123698,0.52839627,0.49753147,0.53765462,0.62438287,0.67885810,0.73942905,0.64749230,0.60152393,0.66742863,0.62260320,0.51130160,0.40000000,0.43333333,0.46111111,0.49722222,0.53333333,0.55780611,0.55780611,0.55780611,0.55780611,0.55780611,0.55780611,0.55780611,0.55780611,0.55780611,0.55780611,0.55780611,14
0.68888889,0.75555556,0.61111111,0.56111111,0.62500000,0.62361111,0.66736111,0.70034722,0.73906250,0.73619792,0.71254340,0.71182726,0.72258030,0.77240126,0.77508952,0.78754476,0.82710571,0.78021952,0.76788754,0.72838821,0.66419411,0.62098594,0.62160408,0.68857982,0.79984547,0.79992273,0.78885026,0.78331402,0.79165701,0.81805073,0.77569203,0.77673490,0.71058967,0.66640595,0.67764742,0.70549038,0.71941185,0.71526148,0.69096407,0.71214870,0.71162991,0.73359273,0.75568525,0.77784263,0.74447687,0.67223843,0.65834144,0.68472628,0.68680758,0.78784824,0.73836856,0.72473984,0.70681436,0.68888889,0.72024418,0.72024418,0.72024418,0.72024418,0.72024418,0.72024418,0.72024418,0.72024418,0.72024418,0.72024418,0.72024418,0.72024418,0.72024418,0.72024418,0.72024418,0.72024418,0.72024418,0.72024418,0.72024418,0.72024418,0.72024418,0.72024418,0.72024418,0.72024418,0.72024418,0.72024418,2
0.66666667,0.55555556,0.44444444,0.67777778,0.78333333,0.83611111,0.80694444,0.83680556,0.87395833,0.85920139,0.86293403,0.65368924,0.44444444,0.62222222,0.71111111,0.77777778,0.78888889,0.81666667,0.80833333,0.77083333,0.76319444,0.71493056,0.76857639,0.70651042,0.76436632,0.71551649,0.75775825,0.72332357,0.66166178,0.63083089,0.65985989,0.65215217,0.69274275,0.75748249,0.68985235,0.61159284,0.59468531,0.64178710,0.68756022,0.72155789,0.66077894,0.61927836,0.63186140,0.78259737,0.75796535,0.82342712,0.80060245,0.83363456,0.77237283,0.79729753,0.74309321,0.73821327,0.72466219,0.71111111,0.72056551,0.72056551,0.72056551,0.72056551,0.72056551,0.72056551,0.72056551,0.72056551,0.72056551,0.72056551,0.72056551,0.72056551,0.72056551,0.72056551,0.72056551,0.72056551,0.72056551,0.72056551,0.72056551,0.72056551,0.72056551,0.72056551,0.72056551,0.72056551,0.72056551,0.72056551,16
0.71111111,0.72222222,0.70555556,0.70833333,0.72083333,0.70486111,0.70798611,0.69843750,0.69366319,0.70238715,0.66230469,0.59781901,0.56557617,0.61612142,0.67472738,0.67069702,0.66868184,0.65656314,0.62828157,0.59191856,0.57373706,0.56464631,0.57121204,0.58560602,0.63724746,0.66306817,0.67597853,0.77132260,0.75232797,0.77616398,0.71030421,0.71070766,0.72202050,0.72767692,0.68606068,0.73191923,0.74373739,0.67186870,0.60260101,0.55685606,0.56731692,0.59476957,0.65294034,0.64869239,0.73545731,0.71217310,0.72275322,0.69470994,0.71402164,0.67923304,0.66183874,0.61980826,0.60990413,0.64939651,0.66914270,0.64568246,0.65617456,0.61697617,0.57777778,0.66562564,0.66562564,0.66562564,0.66562564,0.66562564,0.66562564,0.66562564,0.66562564,0.66562564,0.66562564,0.66562564,0.66562564,0.66562564,0.66562564,0.66562564,0.66562564,0.66562564,0.66562564,0.66562564,0.66562564,0.66562564,12
0.57777778,0.42222222,0.65555556,0.79444444,0.79722222,0.85416667,0.67152778,0.60243056,0.63454861,0.55060764,0.51974826,0.52654080,0.52993707,0.46496853,0.40000000,0.64444444,0.53333333,0.42222222,0.61111111,0.77222222,0.77500000,0.80972222,0.87152778,0.81354167,0.88454861,0.90894097,0.83224826,0.82723524,0.89139540,0.86791992,0.64507107,0.42222222,0.65555556,0.79444444,0.80833333,0.81527778,0.76319444,0.82604167,0.81302083,0.82873264,0.83658854,0.77384983,0.84248047,0.74346246,0.78284234,0.72475450,0.76237725,0.73674418,0.69059431,0.67863049,0.63931524,0.60854651,0.59316214,0.57435885,0.55555556,0.69785942,0.69785942,0.69785942,0.69785942,0.69785942,0.69785942,0.69785942,0.69785942,0.69785942,0.69785942,0.69785942,0.69785942,0.69785942,0.69785942,0.69785942,0.69785942,0.69785942,0.69785942,0.69785942,0.69785942,0.69785942,0.69785942,0.69785942,0.69785942,0.69785942,16
0.77777778,0.80000000,0.80000000,0.75555556,0.74444444,0.71666667,0.70277778,0.71805556,0.75902778,0.74618056,0.77309028,0.77543403,0.70993924,0.69941406,0.70526259,0.73040907,0.72076009,0.73815782,0.71352336,0.70120612,0.69504751,0.73641264,0.73487299,0.72299205,0.66149602,0.63074801,0.68204067,0.64102034,0.60939906,0.56025508,0.52457199,0.47339710,0.42222222,0.48888889,0.55555556,0.61111111,0.63888889,0.67500000,0.67083333,0.62430556,0.58993056,0.62829861,0.64748264,0.65707465,0.70631510,0.67537977,0.67102322,0.71328939,0.70108914,0.73943346,0.68082784,0.66263614,0.69798474,0.66010348,0.67449618,0.64835920,0.61306849,0.57777778,0.67398814,0.67398814,0.67398814,0.67398814,0.67398814,0.67398814,0.67398814,0.67398814,0.67398814,0.67398814,0.67398814,0.67398814,0.67398814,0.67398814,0.67398814,0.67398814,0.67398814,0.67398814,0.67398814,0.67398814,0.67398814,0.67398814,14
0.51111111,0.55555556,0.72222222,0.71666667,0.60277778,0.54583333,0.52847222,0.51979167,0.48211806,0.44444444,0.45555556,0.48333333,0.46388889,0.44444444,0.47777778,0.46111111,0.44444444,0.48888889,0.51111111,0.53333333,0.46666667,0.40000000,0.67777778,0.76111111,0.74722222,0.82916667,0.85902778,0.84062500,0.78697917,0.80460069,0.78007812,0.73448351,0.82279731,0.83362088,0.80569933,0.80284966,0.73475817,0.64515686,0.60035621,0.63351144,0.70564461,0.68615564,0.80974449,0.67153891,0.58021390,0.59010695,0.59505347,0.53086007,0.54320781,0.73827057,0.74691306,0.80678987,0.84783938,0.85725302,0.67307096,0.58097992,0.73493441,0.58968942,0.44444444,0.65555556,0.86666667,0.64285744,0.64285744,0.64285744,0.64285744,0.64285744,0.64285744,0.64285744,0.64285744,0.64285744,0.64285744,0.64285744,0.64285744,0.64285744,0.64285744,0.64285744,0.64285744,0.64285744,0.64285744,0.64285744,22
0.86666667,0.88888889,0.85555556,0.90555556,0.88611111,0.83194444,0.84930556,0.83576389,0.82899306,0.81449653,0.81835938,0.82029080,0.78792318,0.88285048,0.77475857,0.84293484,0.81035631,0.83851149,0.83036686,0.84851676,0.90203616,0.86212919,0.84217571,0.79886563,0.82165504,0.77749419,0.84430265,0.85548466,0.78329788,0.83609339,0.64026892,0.44444444,0.45555556,0.50555556,0.66388889,0.77638889,0.83263889,0.86076389,0.81927083,0.80963542,0.73815104,0.74685330,0.84009332,0.76449110,0.71557888,0.69112278,0.72333917,0.77278069,0.82222222,0.79111690,0.79111690,0.79111690,0.79111690,0.79111690,0.79111690,0.79111690,0.79111690,0.79111690,0.79111690,0.79111690,0.79111690,0.79111690,0.79111690,0.79111690,0.79111690,0.79111690,0.79111690,0.79111690,0.79111690,0.79111690,0.79111690,0.79111690,0.79111690,0.79111690,0.79111690,0.79111690,0.79111690,0.79111690,0.79111690,0.79111690,4
0.64444444,0.66666667,0.66666667,0.67777778,0.70555556,0.66388889,0.65416667,0.67152778,0.69131944,0.66788194,0.67838542,0.66141493,0.61959635,0.63202040,0.68267687,0.69689399,0.74844699,0.71866794,0.72600064,0.68522254,0.67594460,0.62686119,0.59120837,0.57338196,0.57557987,0.61001216,0.60500608,0.61361415,0.64014041,0.62007020,0.57670177,0.57723977,0.64417544,0.66653217,0.67771053,0.67218860,0.65831652,0.64026937,0.65346802,0.66006734,0.64114478,0.62057239,0.61028620,0.60514310,0.61368266,0.58461911,0.60342067,0.60171033,0.57863294,0.57820536,0.58910268,0.57232912,0.54172011,0.54863784,0.57431892,0.56493724,0.54913528,0.56345653,0.55950604,0.54641969,0.52876540,0.51993826,0.51111111,0.62419851,0.62419851,0.62419851,0.62419851,0.62419851,0.62419851,0.62419851,0.62419851,0.62419851,0.62419851,0.62419851,0.62419851,0.62419851,0.62419851,0.62419851,0.62419851,0.62419851,0
0.40000000,0.62222222,0.58888889,0.56111111,0.56944444,0.49583333,0.42222222,0.48888889,0.52222222,0.51666667,0.51388889,0.51250000,0.51180556,0.48923611,0.51128472,0.47786458,0.44444444,0.47777778,0.49444444,0.53611111,0.54583333,0.52847222,0.49756944,0.52656250,0.52994792,0.49830729,0.51582031,0.49124349,0.50117730,0.46169976,0.42222222,0.43333333,0.44444444,0.45555556,0.47222222,0.55833333,0.67916667,0.78402778,0.75868056,0.84600694,0.85633681,0.91705729,0.82519531,0.63481988,0.44444444,0.44444444,0.44444444,0.44444444,0.44444444,0.43333333,0.42222222,0.46666667,0.50000000,0.70555556,0.78611111,0.84861111,0.63541667,0.42222222,0.62222222,0.70000000,0.72777778,0.80833333,0.82638889,0.80208333,0.62326389,0.44444444,0.48888889,0.56457698,0.56457698,0.56457698,0.56457698,0.56457698,0.56457698,0.56457698,0.56457698,0.56457698,0.56457698,0.56457698,0.56457698,0.56457698,0
0.64444444,0.77777778,0.81111111,0.83888889,0.80833333,0.84861111,0.83541667,0.79548611,0.81996528,0.80998264,0.84943576,0.82471788,0.76791450,0.80617947,0.68086751,0.61821153,0.70910577,0.72121955,0.76060978,0.82474933,0.80126355,0.77840956,0.75587144,0.67793572,0.77230119,0.79726171,0.82085308,0.82153765,0.73299105,0.64427330,0.62213665,0.64440166,0.63331194,0.80554486,0.78055021,0.81249733,0.81735977,0.81979100,0.77656217,0.71050331,0.64414054,0.63318138,0.63881291,0.71940646,0.67081434,0.61318495,0.61770358,0.67551846,0.67109256,0.67999073,0.68443981,0.68666435,0.62110995,0.55555556,0.73500002,0.73500002,0.73500002,0.73500002,0.73500002,0.73500002,0.73500002,0.73500002,0.73500002,0.73500002,0.73500002,0.73500002,0.73500002,0.73500002,0.73500002,0.73500002,0.73500002,0.73500002,0.73500002,0.73500002,0.73500002,0.73500002,0.73500002,0.73500002,0.73500002,0.73500002,2
0.82222222,0.85555556,0.86111111,0.79722222,0.87638889,0.80486111,0.85798611,0.88454861,0.85338542,0.86002604,0.83001302,0.82611762,0.84639214,0.82319607,0.82270915,0.82246568,0.80012173,0.75561642,0.74447488,0.78334855,0.76945205,0.79583714,0.75347412,0.82118151,0.76614631,0.83862871,0.84153658,0.62076829,0.40000000,0.58888889,0.77222222,0.79722222,0.84305556,0.82152778,0.76631944,0.83871528,0.81935764,0.82078993,0.82150608,0.77741970,0.79982096,0.79991048,0.81106635,0.84997762,0.85832214,0.81804996,0.72013609,0.63784582,0.53003402,0.42222222,0.78098395,0.78098395,0.78098395,0.78098395,0.78098395,0.78098395,0.78098395,0.78098395,0.78098395,0.78098395,0.78098395,0.78098395,0.78098395,0.78098395,0.78098395,0.78098395,0.78098395,0.78098395,0.78098395,0.78098395,0.78098395,0.78098395,0.78098395,0.78098395,0.78098395,0.78098395,0.78098395,0.78098395,0.78098395,0.78098395,8
0.80000000,0.81111111,0.86111111,0.86388889,0.87638889,0.86041667,0.66354167,0.58732639,0.66032986,0.78572049,0.80397135,0.82420790,0.86765951,0.80049642,0.76691488,0.76123522,0.82506205,0.79030880,0.81737662,0.76424387,0.75989971,0.81328319,0.80664159,0.80332080,0.82388262,0.78971909,0.79485954,0.77520755,0.77649266,0.76602411,0.72745650,0.76372825,0.69297524,0.71315428,0.75657714,0.76717746,0.83914429,0.83068325,0.81534163,0.72989304,0.64272430,0.64358437,0.68845885,0.76645165,0.77211471,0.83050180,0.74858423,0.82984767,0.80381273,0.77777778,0.77681263,0.77681263,0.77681263,0.77681263,0.77681263,0.77681263,0.77681263,0.77681263,0.77681263,0.77681263,0.77681263,0.77681263,0.77681263,0.77681263,0.77681263,0.77681263,0.77681263,0.77681263,0.77681263,0.77681263,0.77681263,0.77681263,0.77681263,0.77681263,0.77681263,0.77681263,0.77681263,0.77681263,0.77681263,0.77681263,4
0.53333333,0.63333333,0.63888889,0.64166667,0.63194444,0.62708333,0.63576389,0.64010417,0.63116319,0.67113715,0.66890191,0.65667318,0.61722548,0.60861274,0.61541748,0.69659763,0.68163215,0.65192719,0.61485248,0.64075957,0.67593534,0.62685656,0.65787272,0.65115858,0.62557929,0.61278965,0.62861705,0.64764186,0.67937648,0.70635491,0.68651079,0.64325539,0.59940547,0.58859163,0.64985137,0.63603680,0.61801840,0.60900920,0.59339349,0.60780786,0.61501504,0.58528530,0.57042043,0.56298799,0.58149400,0.57963589,0.57870683,0.57824230,0.55578782,0.54456058,0.55005807,0.55280681,0.54307007,0.51597948,0.50243418,0.51788376,0.53671966,0.56835983,0.62862436,0.64764551,0.63493387,0.59524471,0.54206680,0.51547784,0.48888889,0.60882171,0.60882171,0.60882171,0.60882171,0.60882171,0.60882171,0.60882171,0.60882171,0.60882171,0.60882171,0.60882171,0.60882171,0.60882171,0.60882171,0.60882171,16
0.66666667,0.70000000,0.63888889,0.61944444,0.69861111,0.74930556,0.67465278,0.61510417,0.59644097,0.66488715,0.74355469,0.68288845,0.70811089,0.68738878,0.67702772,0.70518053,0.71925693,0.70407291,0.67425868,0.69268489,0.67967578,0.68428233,0.68658561,0.68773725,0.72164640,0.72748987,0.76374493,0.73742802,0.73538068,0.74546812,0.70606739,0.63081147,0.61540574,0.67436954,0.68162921,0.67414794,0.68151841,0.69631476,0.65926849,0.67407869,0.69259490,0.75740856,0.72314873,0.68379658,0.64189829,0.64317137,0.64380791,0.67745951,0.63872975,0.63047599,0.61523799,0.64095233,0.64269839,0.59912697,0.59956349,0.63311508,0.61655754,0.60000000,0.67519345,0.67519345,0.67519345,0.67519345,0.67519345,0.67519345,0.67519345,0.67519345,0.67519345,0.67519345,0.67519345,0.67519345,0.67519345,0.67519345,0.67519345,0.67519345,0.67519345,0.67519345,0.67519345,0.67519345,0.67519345,0.67519345,6
0.55555556,0.54444444,0.47222222,0.40000000,0.62222222,0.51111111,0.40000000,0.56666667,0.50555556,0.44444444,0.43333333,0.42222222,0.43333333,0.44444444,0.66666667,0.53333333,0.40000000,0.64444444,0.75555556,0.83333333,0.86111111,0.85277778,0.81527778,0.82986111,0.83715278,0.79635417,0.85373264,0.87131076,0.85787760,0.74004991,0.59224718,0.44444444,0.67777778,0.72777778,0.59722222,0.54305556,0.66041667,0.68576389,0.77621528,0.79921875,0.81072049,0.71647135,0.75823568,0.76800673,0.82844781,0.64755724,0.54600084,0.44444444,0.65555556,0.73888889,0.59166667,0.44444444,0.65555556,0.71666667,0.70277778,0.56250000,0.42222222,0.55555556,0.68888889,0.63835832,0.63835832,0.63835832,0.63835832,0.63835832,0.63835832,0.63835832,0.63835832,0.63835832,0.63835832,0.63835832,0.63835832,0.63835832,0.63835832,0.63835832,0.63835832,0.63835832,0.63835832,0.63835832,0.63835832,0.63835832,6
0.93333333,0.92222222,0.87222222,0.89166667,0.87916667,0.83958333,0.84201389,0.84322917,0.86605903,0.82191840,0.79984809,0.72214627,0.82773980,0.85831434,0.64026828,0.42222222,0.67777778,0.72777778,0.58611111,0.44444444,0.42222222,0.40000000,0.65555556,0.73888889,0.58055556,0.42222222,0.62222222,0.75555556,0.82222222,0.82222222,0.80000000,0.80000000,0.86666667,0.84444444,0.88888889,0.87777778,0.87222222,0.88055556,0.86250000,0.85347222,0.81562500,0.80781250,0.82612847,0.83528646,0.88430990,0.86437717,0.80996636,0.80498318,0.73582492,0.66666667,0.76514480,0.76514480,0.76514480,0.76514480,0.76514480,0.76514480,0.76514480,0.76514480,0.76514480,0.76514480,0.76514480,0.76514480,0.76514480,0.76514480,0.76514480,0.76514480,0.76514480,0.76514480,0.76514480,0.76514480,0.76514480,0.76514480,0.76514480,0.76514480,0.76514480,0.76514480,0.76514480,0.76514480,0.76514480,0.76514480,4
0.75555556,0.72222222,0.72777778,0.71944444,0.73750000,0.70208333,0.70659722,0.70885417,0.68776042,0.68832465,0.67749566,0.68319227,0.65270725,0.64857585,0.67984348,0.68436618,0.70884976,0.65442488,0.61610133,0.61916178,0.60958089,0.61590155,0.68572856,0.69841983,0.70476547,0.69682718,0.69285803,0.64642902,0.65654784,0.69494059,0.69191474,0.63484626,0.61742313,0.63093379,0.69324467,0.72440011,0.73997783,0.72554447,0.71832779,0.70360834,0.64069306,0.58701320,0.63795104,0.66341997,0.65393221,0.67141055,0.65792750,0.70674153,0.68670410,0.67668538,0.70500936,0.66361579,0.73180789,0.66590395,0.62184086,0.68869821,0.65546022,0.62222222,0.67758785,0.67758785,0.67758785,0.67758785,0.67758785,0.67758785,0.67758785,0.67758785,0.67758785,0.67758785,0.67758785,0.67758785,0.67758785,0.67758785,0.67758785,0.67758785,0.67758785,0.67758785,0.67758785,0.67758785,0.67758785,0.67758785,4
0.64444444,0.67777778,0.73888889,0.74722222,0.76250000,0.77013889,0.72951389,0.75364583,0.72126736,0.74952257,0.74142795,0.78182509,0.77980143,0.77878961,0.75606147,0.81136407,0.76123759,0.72506324,0.78475384,0.82571025,0.82396624,0.80087201,0.80043600,0.82244022,0.83344233,0.80561006,0.82502725,0.83473585,0.77292348,0.78646174,0.83767531,0.81883766,0.78719661,0.84915386,0.76902137,0.81784402,0.75336645,0.79890545,0.79945272,0.78861525,0.78319651,0.73604270,0.72357691,0.76178845,0.73644978,0.75711378,0.74522356,0.73927844,0.72519478,0.76259739,0.80000000,0.77328240,0.77328240,0.77328240,0.77328240,0.77328240,0.77328240,0.77328240,0.77328240,0.77328240,0.77328240,0.77328240,0.77328240,0.77328240,0.77328240,0.77328240,0.77328240,0.77328240,0.77328240,0.77328240,0.77328240,0.77328240,0.77328240,0.77328240,0.77328240,0.77328240,0.77328240,0.77328240,0.77328240,0.77328240,2
0.53333333,0.57777778,0.71111111,0.65555556,0.69444444,0.79166667,0.81805556,0.86458333,0.79895833,0.73281250,0.72196181,0.73875868,0.76937934,0.80691189,0.81456706,0.80728353,0.81475288,0.76293199,0.85924377,0.82962189,0.80369983,0.83518325,0.77314718,0.78657359,0.79328680,0.77442118,0.80943281,0.84916085,0.82458042,0.81229021,0.88392288,0.88640589,0.79875850,0.82160147,0.79968962,0.83317815,0.78325574,0.79162787,0.79581393,0.85346252,0.82673126,0.85781008,0.80668282,0.83667474,0.85167070,0.82583535,0.83513990,0.80645884,0.69211831,0.57777778,0.78660208,0.78660208,0.78660208,0.78660208,0.78660208,0.78660208,0.78660208,0.78660208,0.78660208,0.78660208,0.78660208,0.78660208,0.78660208,0.78660208,0.78660208,0.78660208,0.78660208,0.78660208,0.78660208,0.78660208,0.78660208,0.78660208,0.78660208,0.78660208,0.78660208,0.78660208,0.78660208,0.78660208,0.78660208,0.78660208,2
0.57777778,0.58888889,0.63888889,0.65277778,0.69305556,0.70208333,0.77326389,0.70885417,0.72109375,0.68276910,0.63027344,0.60402561,0.69090169,0.65656196,0.65050320,0.61414049,0.57373691,0.57575734,0.61010089,0.62727267,0.62474745,0.63459595,0.62840908,0.61420454,0.61821338,0.56466225,0.53788668,0.56894334,0.60669389,0.62556917,0.60167347,0.62305896,0.67819615,0.67243141,0.68066015,0.68477452,0.66460948,0.64341585,0.61059681,0.58307619,0.60264920,0.61243571,0.61732897,0.60866448,0.58211002,0.57994390,0.62330528,0.63387486,0.63915965,0.65291316,0.64867880,0.62433940,0.55661415,0.52275152,0.52804243,0.53068788,0.56534394,0.61600530,0.61911376,0.58733466,0.56033400,0.55794478,0.55555556,0.62006790,0.62006790,0.62006790,0.62006790,0.62006790,0.62006790,0.62006790,0.62006790,0.62006790,0.62006790,0.62006790,0.62006790,0.62006790,0.62006790,0.62006790,0.62006790,0.62006790,16
0.60000000,0.68888889,0.76666667,0.72777778,0.79722222,0.82083333,0.78819444,0.82743056,0.86927083,0.77907986,0.83398438,0.83921441,0.77516276,0.77647027,0.75490180,0.77745090,0.77761434,0.79991828,0.81107025,0.79442401,0.85276756,0.83749489,0.85208078,0.83715150,0.80746464,0.77039899,0.74075505,0.72593308,0.71852210,0.74814994,0.70740830,0.74259304,0.76018541,0.70231493,0.67337969,0.72557873,0.68501159,0.68695024,0.73236401,0.73284867,0.76642434,0.74987883,0.69716164,0.72635860,0.74095708,0.74825632,0.74079482,0.72595297,0.74075426,0.72593269,0.65185523,0.57777778,0.75455834,0.75455834,0.75455834,0.75455834,0.75455834,0.75455834,0.75455834,0.75455834,0.75455834,0.75455834,0.75455834,0.75455834,0.75455834,0.75455834,0.75455834,0.75455834,0.75455834,0.75455834,0.75455834,0.75455834,0.75455834,0.75455834,0.75455834,0.75455834,0.75455834,0.75455834,0.75455834,0.75455834,10
